date,location,new_cases,new_deaths,total_cases,total_deaths
2020/2/12,Bahrain,0,0,0,0
2020/2/13,Bahrain,0,0,0,0
2020/2/14,Bahrain,0,0,0,0
2020/2/15,Bahrain,0,0,0,0
2020/2/16,Bahrain,0,0,0,0
2020/2/17,Bahrain,0,0,0,0
2020/2/18,Bahrain,0,0,0,0
2020/2/19,Bahrain,0,0,0,0
2020/2/20,Bahrain,0,0,0,0
2020/2/21,Bahrain,0,0,0,0
2020/2/22,Bahrain,0,0,0,0
2020/2/23,Bahrain,0,0,0,0
2020/2/24,Bahrain,1,0,1,0
2020/2/25,Bahrain,1,0,2,0
2020/2/26,Bahrain,21,0,23,0
2020/2/27,Bahrain,10,0,33,0
2020/2/28,Bahrain,0,0,33,0
2020/2/29,Bahrain,5,0,38,0
2020/3/1,Bahrain,3,0,41,0
2020/3/2,Bahrain,6,0,47,0
2020/3/4,Bahrain,2,0,49,0
2020/3/5,Bahrain,3,0,52,0
2020/3/6,Bahrain,0,0,52,0
2020/3/7,Bahrain,4,0,56,0
2020/3/8,Bahrain,7,0,63,0
2020/3/9,Bahrain,16,0,79,0
2020/3/10,Bahrain,30,0,109,0
2020/3/11,Bahrain,1,0,110,0
2020/3/12,Bahrain,52,0,162,0
2020/3/13,Bahrain,0,0,162,0
2020/3/14,Bahrain,48,0,210,0
2020/3/15,Bahrain,1,0,211,0
2020/3/16,Bahrain,3,0,214,0
2020/3/17,Bahrain,7,1,221,1
2020/3/18,Bahrain,16,0,237,1
2020/3/19,Bahrain,19,0,256,1
2020/3/20,Bahrain,13,0,269,1
2020/3/21,Bahrain,16,0,285,1
2020/3/22,Bahrain,21,0,306,1
2020/3/23,Bahrain,28,1,334,2
2020/3/24,Bahrain,5,0,339,2
2020/3/25,Bahrain,51,1,390,3
2020/3/26,Bahrain,29,0,419,3
2020/3/27,Bahrain,39,1,458,4
2020/3/28,Bahrain,8,0,466,4
2020/3/29,Bahrain,7,0,473,4
2020/3/30,Bahrain,27,0,500,4
2020/3/31,Bahrain,15,0,515,4
2020/3/9,Bangladesh,3,0,3,0
2020/3/15,Bangladesh,0,0,3,0
2020/3/17,Bangladesh,2,0,5,0
2020/3/18,Bangladesh,3,0,8,0
2020/3/19,Bangladesh,2,0,10,0
2020/3/20,Bangladesh,0,0,10,0
2020/3/21,Bangladesh,7,0,17,0
2020/3/22,Bangladesh,7,2,24,2
2020/3/23,Bangladesh,3,1,27,3
2020/3/24,Bangladesh,6,0,33,3
2020/3/25,Bangladesh,6,1,39,4
2020/3/26,Bangladesh,0,1,39,5
2020/3/27,Bangladesh,9,0,48,5
2020/3/28,Bangladesh,0,0,48,5
2020/3/29,Bangladesh,0,0,48,5
2020/3/30,Bangladesh,1,0,49,5
2020/3/31,Bangladesh,0,0,49,5
2020/3/18,Barbados,1,0,1,0
2020/3/19,Barbados,0,0,1,0
2020/3/20,Barbados,1,0,2,0
2020/3/21,Barbados,4,0,6,0
2020/3/22,Barbados,8,0,14,0
2020/3/23,Barbados,3,0,17,0
2020/3/24,Barbados,0,0,17,0
2020/3/25,Barbados,1,0,18,0
2020/3/26,Barbados,0,0,18,0
2020/3/27,Barbados,6,0,24,0
2020/3/28,Barbados,0,0,24,0
2020/3/29,Barbados,2,0,26,0
2020/3/30,Barbados,7,0,33,0
2020/3/31,Barbados,1,0,34,0
2019/12/31,Belarus,0,0,0,0
2020/1/1,Belarus,0,0,0,0
2020/1/2,Belarus,0,0,0,0
2020/1/3,Belarus,0,0,0,0
2020/1/4,Belarus,0,0,0,0
2020/1/5,Belarus,0,0,0,0
2020/1/6,Belarus,0,0,0,0
2020/1/7,Belarus,0,0,0,0
2020/1/8,Belarus,0,0,0,0
2020/1/9,Belarus,0,0,0,0
2020/1/10,Belarus,0,0,0,0
2020/1/11,Belarus,0,0,0,0
2020/1/12,Belarus,0,0,0,0
2020/1/13,Belarus,0,0,0,0
2020/1/14,Belarus,0,0,0,0
2020/1/15,Belarus,0,0,0,0
2020/1/16,Belarus,0,0,0,0
2020/1/17,Belarus,0,0,0,0
2020/1/18,Belarus,0,0,0,0
2020/1/19,Belarus,0,0,0,0
2020/1/20,Belarus,0,0,0,0
2020/1/21,Belarus,0,0,0,0
2020/1/22,Belarus,0,0,0,0
2020/1/23,Belarus,0,0,0,0
2020/1/24,Belarus,0,0,0,0
2020/1/25,Belarus,0,0,0,0
2020/1/26,Belarus,0,0,0,0
2020/1/27,Belarus,0,0,0,0
2020/1/28,Belarus,0,0,0,0
2020/1/29,Belarus,0,0,0,0
2020/1/30,Belarus,0,0,0,0
2020/1/31,Belarus,0,0,0,0
2020/2/1,Belarus,0,0,0,0
2020/2/2,Belarus,0,0,0,0
2020/2/3,Belarus,0,0,0,0
2020/2/4,Belarus,0,0,0,0
2020/2/5,Belarus,0,0,0,0
2020/2/6,Belarus,0,0,0,0
2020/2/7,Belarus,0,0,0,0
2020/2/8,Belarus,0,0,0,0
2020/2/9,Belarus,0,0,0,0
2020/2/10,Belarus,0,0,0,0
2020/2/11,Belarus,0,0,0,0
2020/2/12,Belarus,0,0,0,0
2020/2/13,Belarus,0,0,0,0
2020/2/14,Belarus,0,0,0,0
2020/2/15,Belarus,0,0,0,0
2020/2/16,Belarus,0,0,0,0
2020/2/17,Belarus,0,0,0,0
2020/2/18,Belarus,0,0,0,0
2020/2/19,Belarus,0,0,0,0
2020/2/20,Belarus,0,0,0,0
2020/2/21,Belarus,0,0,0,0
2020/2/22,Belarus,0,0,0,0
2020/2/23,Belarus,0,0,0,0
2020/2/24,Belarus,0,0,0,0
2020/2/25,Belarus,0,0,0,0
2020/2/26,Belarus,0,0,0,0
2020/2/27,Belarus,0,0,0,0
2020/2/28,Belarus,1,0,1,0
2020/2/29,Belarus,0,0,1,0
2020/3/1,Belarus,0,0,1,0
2020/3/2,Belarus,0,0,1,0
2020/3/4,Belarus,3,0,4,0
2020/3/5,Belarus,2,0,6,0
2020/3/11,Belarus,3,0,9,0
2020/3/12,Belarus,3,0,12,0
2020/3/13,Belarus,9,0,21,0
2020/3/16,Belarus,6,0,27,0
2020/3/17,Belarus,9,0,36,0
2020/3/18,Belarus,0,0,36,0
2020/3/19,Belarus,10,0,46,0
2020/3/20,Belarus,11,0,57,0
2020/3/21,Belarus,0,0,57,0
2020/3/22,Belarus,19,0,76,0
2020/3/23,Belarus,0,0,76,0
2020/3/24,Belarus,5,0,81,0
2020/3/25,Belarus,0,0,81,0
2020/3/26,Belarus,5,0,86,0
2020/3/27,Belarus,0,0,86,0
2020/3/28,Belarus,8,0,94,0
2020/3/29,Belarus,0,0,94,0
2020/3/30,Belarus,0,0,94,0
2020/3/31,Belarus,11,0,105,0
2019/12/31,Belgium,0,0,0,0
2020/1/1,Belgium,0,0,0,0
2020/1/2,Belgium,0,0,0,0
2020/1/3,Belgium,0,0,0,0
2020/1/4,Belgium,0,0,0,0
2020/1/5,Belgium,0,0,0,0
2020/1/6,Belgium,0,0,0,0
2020/1/7,Belgium,0,0,0,0
2020/1/8,Belgium,0,0,0,0
2020/1/9,Belgium,0,0,0,0
2020/1/10,Belgium,0,0,0,0
2020/1/11,Belgium,0,0,0,0
2020/1/12,Belgium,0,0,0,0
2020/1/13,Belgium,0,0,0,0
2020/1/14,Belgium,0,0,0,0
2020/1/15,Belgium,0,0,0,0
2020/1/16,Belgium,0,0,0,0
2020/1/17,Belgium,0,0,0,0
2020/1/18,Belgium,0,0,0,0
2020/1/19,Belgium,0,0,0,0
2020/1/20,Belgium,0,0,0,0
2020/1/21,Belgium,0,0,0,0
2020/1/22,Belgium,0,0,0,0
2020/1/23,Belgium,0,0,0,0
2020/1/24,Belgium,0,0,0,0
2020/1/25,Belgium,0,0,0,0
2020/1/26,Belgium,0,0,0,0
2020/1/27,Belgium,0,0,0,0
2020/1/28,Belgium,0,0,0,0
2020/1/29,Belgium,0,0,0,0
2020/1/30,Belgium,0,0,0,0
2020/1/31,Belgium,0,0,0,0
2020/2/1,Belgium,0,0,0,0
2020/2/2,Belgium,0,0,0,0
2020/2/3,Belgium,0,0,0,0
2020/2/4,Belgium,1,0,1,0
2020/2/5,Belgium,0,0,1,0
2020/2/6,Belgium,0,0,1,0
2020/2/7,Belgium,0,0,1,0
2020/2/8,Belgium,0,0,1,0
2020/2/9,Belgium,0,0,1,0
2020/2/10,Belgium,0,0,1,0
2020/2/11,Belgium,0,0,1,0
2020/2/12,Belgium,0,0,1,0
2020/2/13,Belgium,0,0,1,0
2020/2/14,Belgium,0,0,1,0
2020/2/15,Belgium,0,0,1,0
2020/2/16,Belgium,0,0,1,0
2020/2/17,Belgium,0,0,1,0
2020/2/18,Belgium,0,0,1,0
2020/2/19,Belgium,0,0,1,0
2020/2/20,Belgium,0,0,1,0
2020/2/21,Belgium,0,0,1,0
2020/2/22,Belgium,0,0,1,0
2020/2/23,Belgium,0,0,1,0
2020/2/24,Belgium,0,0,1,0
2020/2/25,Belgium,0,0,1,0
2020/2/26,Belgium,0,0,1,0
2020/2/27,Belgium,0,0,1,0
2020/2/28,Belgium,0,0,1,0
2020/2/29,Belgium,0,0,1,0
2020/3/1,Belgium,0,0,1,0
2020/3/2,Belgium,1,0,2,0
2020/3/3,Belgium,6,0,8,0
2020/3/4,Belgium,5,0,13,0
2020/3/5,Belgium,10,0,23,0
2020/3/6,Belgium,27,0,50,0
2020/3/7,Belgium,59,0,109,0
2020/3/8,Belgium,60,0,169,0
2020/3/9,Belgium,31,0,200,0
2020/3/10,Belgium,39,0,239,0
2020/3/11,Belgium,28,0,267,0
2020/3/12,Belgium,47,3,314,3
2020/3/13,Belgium,85,0,399,3
2020/3/14,Belgium,160,0,559,3
2020/3/15,Belgium,130,1,689,4
2020/3/16,Belgium,197,0,886,4
2020/3/17,Belgium,199,1,1085,5
2020/3/18,Belgium,158,0,1243,5
2020/3/19,Belgium,243,9,1486,14
2020/3/20,Belgium,309,7,1795,21
2020/3/21,Belgium,462,16,2257,37
2020/3/22,Belgium,558,30,2815,67
2020/3/23,Belgium,586,8,3401,75
2020/3/24,Belgium,342,13,3743,88
2020/3/25,Belgium,526,34,4269,122
2020/3/26,Belgium,668,56,4937,178
2020/3/27,Belgium,1298,42,6235,220
2020/3/28,Belgium,1049,69,7284,289
2020/3/29,Belgium,1850,64,9134,353
2020/3/30,Belgium,1702,78,10836,431
2020/3/31,Belgium,1063,82,11899,513
2020/3/24,Belize,1,0,1,0
2020/3/25,Belize,0,0,1,0
2020/3/26,Belize,1,0,2,0
2020/3/27,Belize,0,0,2,0
2020/3/28,Belize,0,0,2,0
2020/3/29,Belize,0,0,2,0
2020/3/30,Belize,0,0,2,0
2020/3/31,Belize,1,0,3,0
2020/3/17,Benin,1,0,1,0
2020/3/18,Benin,0,0,1,0
2020/3/19,Benin,0,0,1,0
2020/3/20,Benin,1,0,2,0
2020/3/21,Benin,0,0,2,0
2020/3/22,Benin,0,0,2,0
2020/3/23,Benin,0,0,2,0
2020/3/24,Benin,3,0,5,0
2020/3/25,Benin,0,0,5,0
2020/3/26,Benin,0,0,5,0
2020/3/27,Benin,1,0,6,0
2020/3/28,Benin,0,0,6,0
2020/3/29,Benin,0,0,6,0
2020/3/30,Benin,0,0,6,0
2020/3/31,Benin,0,0,6,0
2020/3/20,Bermuda,2,0,2,0
2020/3/21,Bermuda,0,0,2,0
2020/3/22,Bermuda,0,0,2,0
2020/3/23,Bermuda,4,0,6,0
2020/3/24,Bermuda,0,0,6,0
2020/3/25,Bermuda,0,0,6,0
2020/3/26,Bermuda,0,0,6,0
2020/3/27,Bermuda,9,0,15,0
2020/3/28,Bermuda,2,0,17,0
2020/3/29,Bermuda,5,0,22,0
2020/3/30,Bermuda,0,0,22,0
2020/3/31,Bermuda,5,0,27,0
2020/3/6,Bhutan,1,0,1,0
2020/3/13,Bhutan,0,0,1,0
2020/3/15,Bhutan,0,0,1,0
2020/3/17,Bhutan,0,0,1,0
2020/3/18,Bhutan,0,0,1,0
2020/3/19,Bhutan,0,0,1,0
2020/3/20,Bhutan,0,0,1,0
2020/3/21,Bhutan,1,0,2,0
2020/3/22,Bhutan,0,0,2,0
2020/3/23,Bhutan,0,0,2,0
2020/3/24,Bhutan,0,0,2,0
2020/3/25,Bhutan,0,0,2,0
2020/3/26,Bhutan,1,0,3,0
2020/3/27,Bhutan,0,0,3,0
2020/3/28,Bhutan,0,0,3,0
2020/3/29,Bhutan,1,0,4,0
2020/3/30,Bhutan,0,0,4,0
2020/3/31,Bhutan,0,0,4,0
2020/3/12,Bolivia,2,0,2,0
2020/3/13,Bolivia,1,0,3,0
2020/3/14,Bolivia,7,0,10,0
2020/3/15,Bolivia,0,0,10,0
2020/3/17,Bolivia,1,0,11,0
2020/3/18,Bolivia,1,0,12,0
2020/3/19,Bolivia,0,0,12,0
2020/3/20,Bolivia,3,0,15,0
2020/3/21,Bolivia,4,0,19,0
2020/3/22,Bolivia,1,0,20,0
2020/3/23,Bolivia,7,0,27,0
2020/3/24,Bolivia,1,0,28,0
2020/3/25,Bolivia,4,0,32,0
2020/3/26,Bolivia,7,0,39,0
2020/3/27,Bolivia,22,0,61,0
2020/3/28,Bolivia,13,0,74,0
2020/3/29,Bolivia,7,0,81,0
2020/3/30,Bolivia,15,3,96,3
2020/3/31,Bolivia,11,3,107,6
2020/3/6,Bosnia and Herzegovina,2,0,2,0
2020/3/12,Bosnia and Herzegovina,1,0,3,0
2020/3/13,Bosnia and Herzegovina,0,0,3,0
2020/3/16,Bosnia and Herzegovina,15,0,18,0
2020/3/17,Bosnia and Herzegovina,3,0,21,0
2020/3/18,Bosnia and Herzegovina,0,0,21,0
2020/3/19,Bosnia and Herzegovina,15,0,36,0
2020/3/20,Bosnia and Herzegovina,8,0,44,0
2020/3/21,Bosnia and Herzegovina,0,0,44,0
2020/3/22,Bosnia and Herzegovina,48,1,92,1
2020/3/23,Bosnia and Herzegovina,33,0,125,1
2020/3/24,Bosnia and Herzegovina,4,0,129,1
2020/3/25,Bosnia and Herzegovina,33,1,162,2
2020/3/26,Bosnia and Herzegovina,19,1,181,3
2020/3/27,Bosnia and Herzegovina,0,0,181,3
2020/3/28,Bosnia and Herzegovina,48,0,229,3
2020/3/29,Bosnia and Herzegovina,28,2,257,5
2020/3/30,Bosnia and Herzegovina,66,1,323,6
2020/3/31,Bosnia and Herzegovina,30,2,353,8
2019/12/31,Brazil,0,0,0,0
2020/1/1,Brazil,0,0,0,0
2020/1/2,Brazil,0,0,0,0
2020/1/3,Brazil,0,0,0,0
2020/1/4,Brazil,0,0,0,0
2020/1/5,Brazil,0,0,0,0
2020/1/6,Brazil,0,0,0,0
2020/1/7,Brazil,0,0,0,0
2020/1/8,Brazil,0,0,0,0
2020/1/9,Brazil,0,0,0,0
2020/1/10,Brazil,0,0,0,0
2020/1/11,Brazil,0,0,0,0
2020/1/12,Brazil,0,0,0,0
2020/1/13,Brazil,0,0,0,0
2020/1/14,Brazil,0,0,0,0
2020/1/15,Brazil,0,0,0,0
2020/1/16,Brazil,0,0,0,0
2020/1/17,Brazil,0,0,0,0
2020/1/18,Brazil,0,0,0,0
2020/1/19,Brazil,0,0,0,0
2020/1/20,Brazil,0,0,0,0
2020/1/21,Brazil,0,0,0,0
2020/1/22,Brazil,0,0,0,0
2020/1/23,Brazil,0,0,0,0
2020/1/24,Brazil,0,0,0,0
2020/1/25,Brazil,0,0,0,0
2020/1/26,Brazil,0,0,0,0
2020/1/27,Brazil,0,0,0,0
2020/1/28,Brazil,0,0,0,0
2020/1/29,Brazil,0,0,0,0
2020/1/30,Brazil,0,0,0,0
2020/1/31,Brazil,0,0,0,0
2020/2/1,Brazil,0,0,0,0
2020/2/2,Brazil,0,0,0,0
2020/2/3,Brazil,0,0,0,0
2020/2/4,Brazil,0,0,0,0
2020/2/5,Brazil,0,0,0,0
2020/2/6,Brazil,0,0,0,0
2020/2/7,Brazil,0,0,0,0
2020/2/8,Brazil,0,0,0,0
2020/2/9,Brazil,0,0,0,0
2020/2/10,Brazil,0,0,0,0
2020/2/11,Brazil,0,0,0,0
2020/2/12,Brazil,0,0,0,0
2020/2/13,Brazil,0,0,0,0
2020/2/14,Brazil,0,0,0,0
2020/2/15,Brazil,0,0,0,0
2020/2/16,Brazil,0,0,0,0
2020/2/17,Brazil,0,0,0,0
2020/2/18,Brazil,0,0,0,0
2020/2/19,Brazil,0,0,0,0
2020/2/20,Brazil,0,0,0,0
2020/2/21,Brazil,0,0,0,0
2020/2/22,Brazil,0,0,0,0
2020/2/23,Brazil,0,0,0,0
2020/2/24,Brazil,0,0,0,0
2020/2/25,Brazil,0,0,0,0
2020/2/26,Brazil,1,0,1,0
2020/2/27,Brazil,0,0,1,0
2020/2/28,Brazil,0,0,1,0
2020/2/29,Brazil,0,0,1,0
2020/3/1,Brazil,1,0,2,0
2020/3/2,Brazil,0,0,2,0
2020/3/5,Brazil,1,0,3,0
2020/3/6,Brazil,5,0,8,0
2020/3/7,Brazil,5,0,13,0
2020/3/8,Brazil,0,0,13,0
2020/3/9,Brazil,12,0,25,0
2020/3/11,Brazil,9,0,34,0
2020/3/12,Brazil,18,0,52,0
2020/3/13,Brazil,25,0,77,0
2020/3/14,Brazil,21,0,98,0
2020/3/15,Brazil,23,0,121,0
2020/3/16,Brazil,79,0,200,0
2020/3/17,Brazil,34,0,234,0
2020/3/18,Brazil,57,1,291,1
2020/3/19,Brazil,137,3,428,4
2020/3/20,Brazil,193,2,621,6
2020/3/21,Brazil,283,5,904,11
2020/3/22,Brazil,224,7,1128,18
2020/3/23,Brazil,418,7,1546,25
2020/3/24,Brazil,345,9,1891,34
2020/3/25,Brazil,310,12,2201,46
2020/3/26,Brazil,232,11,2433,57
2020/3/27,Brazil,482,20,2915,77
2020/3/28,Brazil,502,15,3417,92
2020/3/29,Brazil,487,22,3904,114
2020/3/30,Brazil,352,22,4256,136
2020/3/31,Brazil,323,23,4579,159
2020/3/27,British Virgin Islands,2,0,2,0
2020/3/28,British Virgin Islands,0,0,2,0
2020/3/29,British Virgin Islands,0,0,2,0
2020/3/30,British Virgin Islands,0,0,2,0
2020/3/31,British Virgin Islands,1,0,3,0
2020/3/10,Brunei,1,0,1,0
2020/3/12,Brunei,10,0,11,0
2020/3/13,Brunei,14,0,25,0
2020/3/14,Brunei,12,0,37,0
2020/3/15,Brunei,3,0,40,0
2020/3/16,Brunei,10,0,50,0
2020/3/17,Brunei,4,0,54,0
2020/3/18,Brunei,2,0,56,0
2020/3/19,Brunei,12,0,68,0
2020/3/20,Brunei,5,0,73,0
2020/3/21,Brunei,5,0,78,0
2020/3/22,Brunei,5,0,83,0
2020/3/23,Brunei,5,0,88,0
2020/3/24,Brunei,3,0,91,0
2020/3/25,Brunei,13,0,104,0
2020/3/26,Brunei,3,0,107,0
2020/3/27,Brunei,7,0,114,0
2020/3/28,Brunei,1,0,115,0
2020/3/29,Brunei,5,1,120,1
2020/3/30,Brunei,6,0,126,1
2020/3/31,Brunei,1,0,127,1
2020/3/8,Bulgaria,2,0,2,0
2020/3/9,Bulgaria,2,0,4,0
2020/3/12,Bulgaria,3,1,7,1
2020/3/13,Bulgaria,16,0,23,1
2020/3/14,Bulgaria,8,0,31,1
2020/3/15,Bulgaria,10,1,41,2
2020/3/16,Bulgaria,10,0,51,2
2020/3/17,Bulgaria,11,0,62,2
2020/3/18,Bulgaria,19,0,81,2
2020/3/19,Bulgaria,11,0,92,2
2020/3/20,Bulgaria,13,1,105,3
2020/3/21,Bulgaria,22,0,127,3
2020/3/22,Bulgaria,36,0,163,3
2020/3/23,Bulgaria,22,0,185,3
2020/3/24,Bulgaria,16,0,201,3
2020/3/25,Bulgaria,19,0,220,3
2020/3/26,Bulgaria,22,0,242,3
2020/3/27,Bulgaria,22,0,264,3
2020/3/28,Bulgaria,29,0,293,3
2020/3/29,Bulgaria,38,4,331,7
2020/3/30,Bulgaria,15,1,346,8
2020/3/31,Bulgaria,13,0,359,8
2020/3/11,Burkina Faso,2,0,2,0
2020/3/12,Burkina Faso,0,0,2,0
2020/3/15,Burkina Faso,1,0,3,0
2020/3/16,Burkina Faso,0,0,3,0
2020/3/17,Burkina Faso,17,0,20,0
2020/3/18,Burkina Faso,0,0,20,0
2020/3/19,Burkina Faso,6,1,26,1
2020/3/20,Burkina Faso,7,0,33,1
2020/3/21,Burkina Faso,7,0,40,1
2020/3/22,Burkina Faso,24,2,64,3
2020/3/23,Burkina Faso,0,0,64,3
2020/3/24,Burkina Faso,11,0,75,3
2020/3/25,Burkina Faso,24,0,99,3
2020/3/26,Burkina Faso,15,0,114,3
2020/3/27,Burkina Faso,32,0,146,3
2020/3/28,Burkina Faso,0,0,146,3
2020/3/29,Burkina Faso,34,6,180,9
2020/3/30,Burkina Faso,0,0,180,9
2020/3/31,Burkina Faso,42,3,222,12
2019/12/31,Cambodia,0,0,0,0
2020/1/1,Cambodia,0,0,0,0
2020/1/2,Cambodia,0,0,0,0
2020/1/3,Cambodia,0,0,0,0
2020/1/4,Cambodia,0,0,0,0
2020/1/5,Cambodia,0,0,0,0
2020/1/6,Cambodia,0,0,0,0
2020/1/7,Cambodia,0,0,0,0
2020/1/8,Cambodia,0,0,0,0
2020/1/9,Cambodia,0,0,0,0
2020/1/10,Cambodia,0,0,0,0
2020/1/11,Cambodia,0,0,0,0
2020/1/12,Cambodia,0,0,0,0
2020/1/13,Cambodia,0,0,0,0
2020/1/14,Cambodia,0,0,0,0
2020/1/15,Cambodia,0,0,0,0
2020/1/16,Cambodia,0,0,0,0
2020/1/17,Cambodia,0,0,0,0
2020/1/18,Cambodia,0,0,0,0
2020/1/19,Cambodia,0,0,0,0
2020/1/20,Cambodia,0,0,0,0
2020/1/21,Cambodia,0,0,0,0
2020/1/22,Cambodia,0,0,0,0
2020/1/23,Cambodia,0,0,0,0
2020/1/24,Cambodia,0,0,0,0
2020/1/25,Cambodia,0,0,0,0
2020/1/26,Cambodia,0,0,0,0
2020/1/27,Cambodia,0,0,0,0
2020/1/28,Cambodia,1,0,1,0
2020/1/29,Cambodia,0,0,1,0
2020/1/30,Cambodia,0,0,1,0
2020/1/31,Cambodia,0,0,1,0
2020/2/1,Cambodia,0,0,1,0
2020/2/2,Cambodia,0,0,1,0
2020/2/3,Cambodia,0,0,1,0
2020/2/4,Cambodia,0,0,1,0
2020/2/5,Cambodia,0,0,1,0
2020/2/6,Cambodia,0,0,1,0
2020/2/7,Cambodia,0,0,1,0
2020/2/8,Cambodia,0,0,1,0
2020/2/9,Cambodia,0,0,1,0
2020/2/10,Cambodia,0,0,1,0
2020/2/11,Cambodia,0,0,1,0
2020/2/12,Cambodia,0,0,1,0
2020/2/13,Cambodia,0,0,1,0
2020/2/14,Cambodia,0,0,1,0
2020/2/15,Cambodia,0,0,1,0
2020/2/16,Cambodia,0,0,1,0
2020/2/17,Cambodia,0,0,1,0
2020/2/18,Cambodia,0,0,1,0
2020/2/19,Cambodia,0,0,1,0
2020/2/20,Cambodia,0,0,1,0
2020/2/21,Cambodia,0,0,1,0
2020/2/22,Cambodia,0,0,1,0
2020/2/23,Cambodia,0,0,1,0
2020/2/24,Cambodia,0,0,1,0
2020/2/25,Cambodia,0,0,1,0
2020/2/26,Cambodia,0,0,1,0
2020/2/27,Cambodia,0,0,1,0
2020/2/28,Cambodia,0,0,1,0
2020/2/29,Cambodia,0,0,1,0
2020/3/1,Cambodia,0,0,1,0
2020/3/2,Cambodia,0,0,1,0
2020/3/8,Cambodia,1,0,2,0
2020/3/12,Cambodia,1,0,3,0
2020/3/13,Cambodia,2,0,5,0
2020/3/15,Cambodia,2,0,7,0
2020/3/16,Cambodia,5,0,12,0
2020/3/17,Cambodia,12,0,24,0
2020/3/18,Cambodia,0,0,24,0
2020/3/19,Cambodia,0,0,24,0
2020/3/20,Cambodia,0,0,24,0
2020/3/21,Cambodia,23,0,47,0
2020/3/22,Cambodia,4,0,51,0
2020/3/23,Cambodia,35,0,86,0
2020/3/24,Cambodia,1,0,87,0
2020/3/25,Cambodia,4,0,91,0
2020/3/26,Cambodia,5,0,96,0
2020/3/27,Cambodia,2,0,98,0
2020/3/28,Cambodia,4,0,102,0
2020/3/29,Cambodia,1,0,103,0
2020/3/30,Cambodia,4,0,107,0
2020/3/31,Cambodia,2,0,109,0
2020/3/7,Cameroon,1,0,1,0
2020/3/9,Cameroon,1,0,2,0
2020/3/15,Cameroon,1,0,3,0
2020/3/16,Cameroon,1,0,4,0
2020/3/17,Cameroon,0,0,4,0
2020/3/18,Cameroon,6,0,10,0
2020/3/19,Cameroon,0,0,10,0
2020/3/20,Cameroon,4,0,14,0
2020/3/21,Cameroon,13,0,27,0
2020/3/22,Cameroon,0,0,27,0
2020/3/23,Cameroon,0,0,27,0
2020/3/24,Cameroon,29,0,56,0
2020/3/25,Cameroon,16,1,72,1
2020/3/26,Cameroon,0,0,72,1
2020/3/27,Cameroon,16,0,88,1
2020/3/28,Cameroon,0,0,88,1
2020/3/29,Cameroon,11,1,99,2
2020/3/30,Cameroon,0,0,99,2
2020/3/31,Cameroon,43,0,142,2
2019/12/31,Canada,0,0,0,0
2020/1/1,Canada,0,0,0,0
2020/1/2,Canada,0,0,0,0
2020/1/3,Canada,0,0,0,0
2020/1/4,Canada,0,0,0,0
2020/1/5,Canada,0,0,0,0
2020/1/6,Canada,0,0,0,0
2020/1/7,Canada,0,0,0,0
2020/1/8,Canada,0,0,0,0
2020/1/9,Canada,0,0,0,0
2020/1/10,Canada,0,0,0,0
2020/1/11,Canada,0,0,0,0
2020/1/12,Canada,0,0,0,0
2020/1/13,Canada,0,0,0,0
2020/1/14,Canada,0,0,0,0
2020/1/15,Canada,0,0,0,0
2020/1/16,Canada,0,0,0,0
2020/1/17,Canada,0,0,0,0
2020/1/18,Canada,0,0,0,0
2020/1/19,Canada,0,0,0,0
2020/1/20,Canada,0,0,0,0
2020/1/21,Canada,0,0,0,0
2020/1/22,Canada,0,0,0,0
2020/1/23,Canada,0,0,0,0
2020/1/24,Canada,0,0,0,0
2020/1/25,Canada,0,0,0,0
2020/1/26,Canada,1,0,1,0
2020/1/27,Canada,0,0,1,0
2020/1/28,Canada,1,0,2,0
2020/1/29,Canada,1,0,3,0
2020/1/30,Canada,0,0,3,0
2020/1/31,Canada,0,0,3,0
2020/2/1,Canada,1,0,4,0
2020/2/2,Canada,0,0,4,0
2020/2/3,Canada,0,0,4,0
2020/2/4,Canada,0,0,4,0
2020/2/5,Canada,1,0,5,0
2020/2/6,Canada,0,0,5,0
2020/2/7,Canada,2,0,7,0
2020/2/8,Canada,0,0,7,0
2020/2/9,Canada,0,0,7,0
2020/2/10,Canada,0,0,7,0
2020/2/11,Canada,0,0,7,0
2020/2/12,Canada,0,0,7,0
2020/2/13,Canada,0,0,7,0
2020/2/14,Canada,0,0,7,0
2020/2/15,Canada,1,0,8,0
2020/2/16,Canada,0,0,8,0
2020/2/17,Canada,0,0,8,0
2020/2/18,Canada,0,0,8,0
2020/2/19,Canada,0,0,8,0
2020/2/20,Canada,0,0,8,0
2020/2/21,Canada,1,0,9,0
2020/2/22,Canada,0,0,9,0
2020/2/23,Canada,0,0,9,0
2020/2/24,Canada,0,0,9,0
2020/2/25,Canada,2,0,11,0
2020/2/26,Canada,0,0,11,0
2020/2/27,Canada,1,0,12,0
2020/2/28,Canada,2,0,14,0
2020/2/29,Canada,2,0,16,0
2020/3/1,Canada,4,0,20,0
2020/3/2,Canada,4,0,24,0
2020/3/3,Canada,3,0,27,0
2020/3/4,Canada,3,0,30,0
2020/3/5,Canada,3,0,33,0
2020/3/6,Canada,12,0,45,0
2020/3/7,Canada,6,0,51,0
2020/3/8,Canada,6,0,57,0
2020/3/9,Canada,5,0,62,0
2020/3/10,Canada,15,1,77,1
2020/3/11,Canada,16,0,93,1
